Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_Spectrogram_1,Mel_Spectrogram_2,Mel_Spectrogram_3,Mel_Spectrogram_4,Mel_Spectrogram_5,Mel_Spectrogram_6,Mel_Spectrogram_7,Mel_Spectrogram_8,Mel_Spectrogram_9,Mel_Spectrogram_10,Mel_Spectrogram_11,Mel_Spectrogram_12,Mean
0.06626189543998416,,,,,,,,,,,,,0.0791015625,,,,,,,,,,,,,,,,,,,,,,,,,0.07268172896999209
0.06693932502326287,,,,,,,,,,,,,0.12109375,,,,,,,,,,,,,,,,,,,,,,,,,0.09401653751163144
0.0679118116625193,,,,,,,,,,,,,0.109375,,,,,,,,,,,,,,,,,,,,,,,,,0.08864340583125965
0.06852312570552502,,,,,,,,,,,,,0.07421875,,,,,,,,,,,,,,,,,,,,,,,,,0.07137093785276251
0.06939867029319573,,,,,,,,,,,,,0.0556640625,,,,,,,,,,,,,,,,,,,,,,,,,0.06253136639659787
0.06849377227103721,,,,,,,,,,,,,0.0341796875,,,,,,,,,,,,,,,,,,,,,,,,,0.05133672988551861
0.06809668134465117,,,,,,,,,,,,,0.0205078125,,,,,,,,,,,,,,,,,,,,,,,,,0.04430224692232559
0.06993499052123825,,,,,,,,,,,,,0.01953125,,,,,,,,,,,,,,,,,,,,,,,,,0.044733120260619125
0.07153927643808418,,,,,,,,,,,,,0.0185546875,,,,,,,,,,,,,,,,,,,,,,,,,0.04504698196904209
0.07200939594264852,,,,,,,,,,,,,0.021484375,,,,,,,,,,,,,,,,,,,,,,,,,0.04674688547132426
0.07267832190058877,,,,,,,,,,,,,0.0322265625,,,,,,,,,,,,,,,,,,,,,,,,,0.05245244220029439
0.07413321196212988,,,,,,,,,,,,,0.0419921875,,,,,,,,,,,,,,,,,,,,,,,,,0.05806269973106494
0.07642822960203292,,,,,,,,,,,,,0.052734375,,,,,,,,,,,,,,,,,,,,,,,,,0.06458130230101647
0.07814657390263573,,,,,,,,,,,,,0.072265625,,,,,,,,,,,,,,,,,,,,,,,,,0.07520609945131787
0.08098084464208362,,,,,,,,,,,,,0.087890625,,,,,,,,,,,,,,,,,,,,,,,,,0.0844357348210418
0.08615390936588432,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,0.08995195468294216
0.09128289702606741,,,,,,,,,,,,,0.095703125,,,,,,,,,,,,,,,,,,,,,,,,,0.0934930110130337
0.09346362422540178,,,,,,,,,,,,,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,0.09360681211270089
0.08714347469146404,,,,,,,,,,,,,0.0859375,,,,,,,,,,,,,,,,,,,,,,,,,0.08654048734573203
0.06665361138131966,,,,,,,,,,,,,0.0810546875,,,,,,,,,,,,,,,,,,,,,,,,,0.07385414944065982
0.04109871061330626,,,,,,,,,,,,,0.078125,,,,,,,,,,,,,,,,,,,,,,,,,0.059611855306653125
0.03290934179639604,,,,,,,,,,,,,0.08203125,,,,,,,,,,,,,,,,,,,,,,,,,0.05747029589819802
0.02927894043338076,,,,,,,,,,,,,0.078125,,,,,,,,,,,,,,,,,,,,,,,,,0.05370197021669038
0.02549868637117263,,,,,,,,,,,,,0.0849609375,,,,,,,,,,,,,,,,,,,,,,,,,0.05522981193558631
0.02127132661281272,,,,,,,,,,,,,0.0966796875,,,,,,,,,,,,,,,,,,,,,,,,,0.05897550705640636
0.017352891402537395,,,,,,,,,,,,,0.099609375,,,,,,,,,,,,,,,,,,,,,,,,,0.0584811332012687
0.012119628210003563,,,,,,,,,,,,,0.09765625,,,,,,,,,,,,,,,,,,,,,,,,,0.05488793910500178
0.006398105108884874,,,,,,,,,,,,,0.0966796875,,,,,,,,,,,,,,,,,,,,,,,,,0.05153889630444244
0.0050561428913251895,,,,,,,,,,,,,0.0673828125,,,,,,,,,,,,,,,,,,,,,,,,,0.0362194776956626
0.004224892392967475,,,,,,,,,,,,,0.048828125,,,,,,,,,,,,,,,,,,,,,,,,,0.026526508696483736
0.003395789452814451,,,,,,,,,,,,,0.0634765625,,,,,,,,,,,,,,,,,,,,,,,,,0.033436175976407224
0.003238471286320298,,,,,,,,,,,,,0.0810546875,,,,,,,,,,,,,,,,,,,,,,,,,0.04214657939316015
0.0027465813689760894,,,,,,,,,,,,,0.15234375,,,,,,,,,,,,,,,,,,,,,,,,,0.07754516568448805
0.0022687019027512623,,,,,,,,,,,,,0.1005859375,,,,,,,,,,,,,,,,,,,,,,,,,0.05142731970137563
0.0023952820056066955,,,,,,,,,,,,,0.0322265625,,,,,,,,,,,,,,,,,,,,,,,,,0.017310922252803347
0.003600408403622869,,,,,,,,,,,,,0.033203125,,,,,,,,,,,,,,,,,,,,,,,,,0.018401766701811435
0.01283226795083461,,,,,,,,,,,,,0.0126953125,,,,,,,,,,,,,,,,,,,,,,,,,0.012763790225417305
0.032553676129155586,,,,,,,,,,,,,0.0205078125,,,,,,,,,,,,,,,,,,,,,,,,,0.026530744314577793
0.04549451652187812,,,,,,,,,,,,,0.0185546875,,,,,,,,,,,,,,,,,,,,,,,,,0.03202460201093906
0.046369408841098726,,,,,,,,,,,,,0.01953125,,,,,,,,,,,,,,,,,,,,,,,,,0.03295032942054936
0.03807952411156842,,,,,,,,,,,,,0.0185546875,,,,,,,,,,,,,,,,,,,,,,,,,0.02831710580578421
0.027968451926904694,,,,,,,,,,,,,0.033203125,,,,,,,,,,,,,,,,,,,,,,,,,0.03058578846345235
0.02173587856484231,,,,,,,,,,,,,0.0771484375,,,,,,,,,,,,,,,,,,,,,,,,,0.049442158032421156
0.018627010112778074,,,,,,,,,,,,,0.103515625,,,,,,,,,,,,,,,,,,,,,,,,,0.06107131755638904
0.015247693319113634,,,,,,,,,,,,,0.0927734375,,,,,,,,,,,,,,,,,,,,,,,,,0.054010565409556816
0.012435239059810973,,,,,,,,,,,,,0.0859375,,,,,,,,,,,,,,,,,,,,,,,,,0.04918636952990549
0.010422127830051194,,,,,,,,,,,,,0.0869140625,,,,,,,,,,,,,,,,,,,,,,,,,0.0486680951650256
0.009428477869654797,,,,,,,,,,,,,0.0927734375,,,,,,,,,,,,,,,,,,,,,,,,,0.0511009576848274
0.009503925314598781,,,,,,,,,,,,,0.095703125,,,,,,,,,,,,,,,,,,,,,,,,,0.052603525157299394
0.010197668673963036,,,,,,,,,,,,,0.0849609375,,,,,,,,,,,,,,,,,,,,,,,,,0.047579303086981516
0.010813456338091672,,,,,,,,,,,,,0.087890625,,,,,,,,,,,,,,,,,,,,,,,,,0.04935204066904583
0.01142326812839845,,,,,,,,,,,,,0.109375,,,,,,,,,,,,,,,,,,,,,,,,,0.06039913406419922
0.011429971248646816,,,,,,,,,,,,,0.1162109375,,,,,,,,,,,,,,,,,,,,,,,,,0.0638204543743234
0.011118116293868628,,,,,,,,,,,,,0.0654296875,,,,,,,,,,,,,,,,,,,,,,,,,0.03827390189693432
0.012157402481389298,,,,,,,,,,,,,0.0224609375,,,,,,,,,,,,,,,,,,,,,,,,,0.01730916999069465
0.017342535951851673,,,,,,,,,,,,,0.0263671875,,,,,,,,,,,,,,,,,,,,,,,,,0.021854861725925837
0.026682704387388696,,,,,,,,,,,,,0.0224609375,,,,,,,,,,,,,,,,,,,,,,,,,0.024571820943694346
0.040251842487058584,,,,,,,,,,,,,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,0.027938421243529292
0.054866126517355535,,,,,,,,,,,,,0.0185546875,,,,,,,,,,,,,,,,,,,,,,,,,0.03671040700867777
0.06434027227565088,,,,,,,,,,,,,0.029296875,,,,,,,,,,,,,,,,,,,,,,,,,0.04681857363782544
0.07322906694511706,,,,,,,,,,,,,0.0283203125,,,,,,,,,,,,,,,,,,,,,,,,,0.05077468972255853
0.08401317158192795,,,,,,,,,,,,,0.0166015625,,,,,,,,,,,,,,,,,,,,,,,,,0.050307367040963974
0.07612437821472558,,,,,,,,,,,,,0.0146484375,,,,,,,,,,,,,,,,,,,,,,,,,0.04538640785736279
0.05903954988475055,,,,,,,,,,,,,0.0205078125,,,,,,,,,,,,,,,,,,,,,,,,,0.039773681192375274
0.053864452581017026,,,,,,,,,,,,,0.0546875,,,,,,,,,,,,,,,,,,,,,,,,,0.05427597629050851
0.0510096069272415,,,,,,,,,,,,,0.0810546875,,,,,,,,,,,,,,,,,,,,,,,,,0.06603214721362075
0.04798135137223669,,,,,,,,,,,,,0.0400390625,,,,,,,,,,,,,,,,,,,,,,,,,0.044010206936118346
0.04555763374382772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04555763374382772
0.04331009379669222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04331009379669222
0.041553907568358035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041553907568358035
0.04005100054826435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04005100054826435
0.038204526590309776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038204526590309776
0.03575780584615721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03575780584615721
0.03371069017642233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03371069017642233
0.032313444684416485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032313444684416485
0.031854742294485566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031854742294485566
0.03210307252305078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03210307252305078
0.03198988296024181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03198988296024181
0.03106413081378773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03106413081378773
0.03003789131333167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03003789131333167
0.029339591316553684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029339591316553684
0.02906752858829454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02906752858829454
0.02901354318164594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02901354318164594
0.02990553520246775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02990553520246775
0.03186012867232073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03186012867232073
0.03460519607999318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03460519607999318
0.036032025464833015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036032025464833015
0.035727148787694805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035727148787694805
0.03642130874144916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03642130874144916
0.03173975941076892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03173975941076892
0.01955462264265681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01955462264265681
0.008025094970884087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008025094970884087
0.0048504160746323174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0048504160746323174
0.004272745114480515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004272745114480515
0.005100902866559359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005100902866559359
0.006361402302044685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006361402302044685
0.005313089002032827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005313089002032827
0.0033146253894146263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033146253894146263
0.0017955259978521343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017955259978521343
0.0009942887177598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009942887177598
0.0002791687368599241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002791687368599241
0.00024874097352533094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024874097352533094
0.0003320634300353438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003320634300353438
0.00030194851787346125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030194851787346125
0.00023078123355550287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023078123355550287
0.00036784900163722205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036784900163722205
0.0009977213922197263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009977213922197263
0.0036225626149443174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036225626149443174
0.0071408687451871245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071408687451871245
0.011024098571366504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011024098571366504
0.014072820461746233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014072820461746233
0.01552574945008294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01552574945008294
0.01524326392963489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01524326392963489
0.014911933636675917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014911933636675917
0.01584246759666755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01584246759666755
0.017304742520516114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017304742520516114
0.01798492661041576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01798492661041576
0.017163781746153423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017163781746153423
0.018219950984703973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018219950984703973
0.026308074004753566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026308074004753566
0.03199898676646482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03199898676646482
0.03401389443113605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03401389443113605
0.03317637979207141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03317637979207141
0.032473963738698236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032473963738698236
0.03747348282470144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03747348282470144
0.04515595452911568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04515595452911568
0.05040990327626026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05040990327626026
0.05145093523608325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05145093523608325
0.05056683730232336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05056683730232336
0.04865441177809095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04865441177809095
0.046683037609726245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046683037609726245
0.045796298456321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045796298456321
0.043738226924343634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043738226924343634
0.04165687840322925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04165687840322925
0.04050943110909858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04050943110909858
0.038505771123140166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038505771123140166
0.03555064869069949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03555064869069949
0.03154777056281114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03154777056281114
0.026886112979239884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026886112979239884
0.020947816703678963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020947816703678963
0.013467003556733985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013467003556733985
0.010756734729798087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010756734729798087
0.011033146164020798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011033146164020798
0.010636042638323372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010636042638323372
0.010202212963856877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010202212963856877
0.00974103431792511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00974103431792511
0.009419004349649606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009419004349649606
0.008998050547199108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008998050547199108
0.008379725608466958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008379725608466958
0.007748309614024757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007748309614024757
0.007129467889384059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007129467889384059
0.006571372165039663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006571372165039663
0.0058932619019159286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058932619019159286
0.0052176167681599345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052176167681599345
0.004734717819193851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004734717819193851
